mu,beta,average,max
0.75,3.55,1.7505209005223017,3.307222814189791
0.75,3.6,1.8625376451855622,3.4371499918565545
0.75,3.65,1.862548463430372,3.429853955355536
0.75,3.7,1.8195552891638986,3.4805150272150387
0.75,3.75,1.823096458034089,3.5853822256650765
0.75,3.8,1.8529577672154123,3.603359428819496
0.75,3.85,1.8532220812930387,3.6594226629069455
0.75,3.9,1.8613903988205787,3.60146553730901
0.75,3.95,1.9084387487804284,3.391876367441038
0.8,1.25,1.3879803469030811,1.9048141862086243
0.8,1.3,1.3857376189586474,1.8578092278841387
0.8,1.35,1.4195113291469152,1.9151958120876724
0.8,1.4,1.4075725251071811,1.8714573627277824
0.8,1.45,1.4168472385764543,2.0410161318477105
0.8,1.5,1.434677434731715,1.99237393693286
0.8,1.55,1.4622665792726177,1.944518006352725
0.8,1.6,1.4666950530269947,2.0778915196218035
0.8,1.65,1.464861782073161,2.029098194701986
0.8,1.7,1.491795463275606,2.017265092189028
0.8,1.75,1.485566913101326,2.178686221724588
0.8,1.8,1.5120549977210602,2.0629233702361067
0.8,1.85,1.5018145096959186,2.007872036680657
0.8,1.9,1.5503338917320273,2.2523229462301804
0.8,1.95,1.569626865853121,2.2272860342972707
0.8,2.0,1.5311870759650077,2.318750357239934
0.8,2.05,1.4977723828114466,2.3179784059538795
0.8,2.1,1.4644686300356864,2.189948254309791
0.8,2.15,1.476919349409928,2.30890124010911
0.8,2.2,1.4560371396654432,2.29630937963979
0.8,2.25,1.4787294024250648,2.3747416741715783
0.8,2.3,1.4970633611810602,2.328720363033417
0.8,2.35,1.5529173551753541,2.359727881689888
0.8,2.4,1.529401626327521,2.418898776086256
0.8,2.45,1.5103108913262744,2.4545462904882998
0.8,2.5,1.5729383296704513,2.5344193148390786
0.8,2.55,1.574969658073974,2.5568465799770594
0.8,2.6,1.6528185775377826,2.705074493804764
0.8,2.65,1.5977219815455281,2.6246518739245
0.8,2.7,1.6073079261908119,2.677032027502224
0.8,2.75,1.6160476047642511,2.6964573496420465
0.8,2.8,1.6320769207544725,2.7647527532274827
0.8,2.85,1.6390438982525752,2.7455957792804564
0.8,2.9,1.6035898066240553,2.7736063984409185
0.8,2.95,1.6733740219591604,2.93690972391562
0.8,3.0,1.6926072234215368,2.9135880793297906
0.8,3.05,1.7022477906520508,2.995108702295292
0.8,3.1,1.7396589492742427,3.008896114933635
0.8,3.15,1.6374504462563644,3.031191902806376
0.8,3.2,1.6742989582307166,3.02926917195448
0.8,3.25,1.6794485569670898,3.050460013720049
0.8,3.3,1.7720530108633274,3.1961109081378685
0.8,3.35,1.758694390807856,3.2541393517594357
0.8,3.4,1.8218898804947892,3.233953130350592
0.8,3.45,1.8553122484754638,3.190537670987731
0.8,3.5,1.8090038133471151,3.27855854215079
0.8,3.55,1.8262308393104174,3.395319079604064
0.8,3.6,1.8329686229457645,3.4142905355226363
0.8,3.65,1.835097297342583,3.448697900454812
0.8,3.7,1.7872784272060906,3.424168402248072
0.8,3.75,1.8690057178663435,3.566581344976787
0.8,3.8,1.9087184204817402,3.63788748689225
0.8,3.85,1.8757597756988225,3.6085364181524096
0.8,3.9,1.913650448035414,3.660965157965124
0.8,3.95,1.8423112661727212,3.623084109637121
0.8,4.0,1.9414170597414755,3.799756462530361
0.8,4.05,1.9445269672471173,3.8373914231310096
0.8,4.1,1.9477164827515385,3.8400467738134334
0.8,4.15,2.012443887175733,3.884023872699304
0.8,4.2,2.015498077813132,3.938672985417791
0.8,4.25,2.153584504424437,3.890755768474995
0.8,4.3,2.0620444271316876,4.050990200652618
0.8,4.35,2.088029055600306,4.00572941517618
0.8,4.4,2.131390678719792,4.186482937431622
0.8,4.45,2.2470964018174877,4.0951953317725485
0.8,4.5,2.0853773551598342,4.374730280330706
0.8,4.55,2.1593155397124324,4.341082867058617
0.8,4.6,2.206759465662511,4.348189839939447
0.8,4.65,2.1798848392700467,4.398167799997573
0.8,4.7,2.128989214988379,4.380069888261372
0.8,4.75,2.327442684307933,4.511145370912403
0.8,4.8,1.9672398326051161,4.493321086468817
0.8,4.85,2.231016447319066,4.510415697774019
0.8,4.9,2.4491131609766925,4.511216735322516
0.8,4.95,2.209242309094328,4.763303578251272
0.85,1.2,1.3651281409565381,1.779661553760323
0.85,1.25,1.3916572090922477,1.8922059140590584
0.85,1.3,1.3903726492397668,1.8151989836798783
0.85,1.35,1.4038354423625767,1.8146535320739088
0.85,1.4,1.4101580962505658,1.919320883071427
0.85,1.45,1.4325800616066344,1.9132307848072156
0.85,1.5,1.4295360374443389,1.9733838074363
0.85,1.55,1.4335121619212328,2.029287378743849
0.85,1.6,1.4621593979729075,1.9451529435401609
0.85,1.65,1.4557293901479427,2.0276302680636733
0.85,1.7,1.469817377827287,1.9777769825109708
0.85,1.75,1.4855604810775578,2.018811199393045
0.85,1.8,1.4828884722697164,2.096579551843653
0.85,1.85,1.4983148979929923,2.10091812024553
0.85,1.9,1.5352175122118619,2.157622605605658
0.85,1.95,1.5141582783834735,2.290358629926848
0.85,2.0,1.5368698779151633,2.279531002987049
0.85,2.05,1.4658018488198812,2.213962981793872
0.85,2.1,1.4909504974226961,2.186606593553302
0.85,2.15,1.4932199877982275,2.3471030480514696
0.85,2.2,1.4898150447724008,2.174109935633189
0.85,2.25,1.4967782595765693,2.455500720233238
0.85,2.3,1.537798751461587,2.3199997973551385
0.85,2.35,1.5075143694465933,2.4440302146596924
0.85,2.4,1.5303831938761203,2.42241411398017
0.85,2.45,1.541883469805048,2.420958082087737
0.85,2.5,1.4833318176326857,2.431650861878088
0.85,2.55,1.5698422341614053,2.7173174189800013
0.85,2.6,1.60253035404403,2.682525539810155
0.85,2.65,1.6085534701848745,2.669374079351482
0.85,2.7,1.5491374755556693,2.6967799713957747
0.85,2.75,1.6004830172401565,2.6955275712097952
0.85,2.8,1.7059719206860462,2.7998556766483707
0.85,2.85,1.6342351649104536,2.7736101054162954
0.85,2.9,1.6712977078660844,2.8221490954989816
0.85,2.95,1.7306614109084395,2.890482892881338
0.85,3.0,1.6928661348343554,2.856827794337529
0.85,3.05,1.6713620949796035,2.983492888873557
0.85,3.1,1.663439947855909,2.970288438278219
0.85,3.15,1.6901403187099402,3.037512873897018
0.85,3.2,1.7350475169523907,3.1223399185322207
0.85,3.25,1.706953826785764,3.215727668638876
0.85,3.3,1.7265834692854216,3.129755755875909
0.85,3.35,1.7932457816930443,3.145007432368078
0.85,3.4,1.7707702020496503,3.2105318890859267
0.85,3.45,1.8791582784480942,3.3924422240361305
0.85,3.5,1.8469044173121392,3.29218164886454
0.85,3.55,1.7483059046734544,3.257573191572228
0.85,3.6,1.9066357722631548,3.4821830829636853
0.85,3.65,1.9039705516474494,3.5144150069409004
0.85,3.7,1.8670066938193064,3.559441940268303
0.85,3.75,1.9518192081240568,3.591158543803371
0.85,3.8,1.9613826286292542,3.612528746782144
0.85,3.85,1.9878145739260789,3.65313114339415
0.85,3.9,1.898075751753565,3.6715764686743744
0.85,3.95,1.980932724697117,3.671512373018795
0.85,4.0,1.9607146792201116,3.8348949970750295
0.85,4.05,1.9482655241117357,3.836272778122947
0.85,4.1,1.8940417859754535,3.841325575310185
0.85,4.15,1.975838476043764,3.880945083590148
0.85,4.2,2.163329341872294,3.9705437136035258
0.85,4.25,1.935923507464438,3.872515785140678
0.85,4.3,2.076858507617455,4.037492389673307
0.85,4.35,2.0424484952848725,4.071966987220295
0.85,4.4,2.1747917855224568,4.186482937431622
0.85,4.45,2.1816222539038646,4.201647361849705
0.85,4.5,2.0577464747070358,4.298387438743827
0.85,4.55,2.1889154691603467,4.341082867058617
0.85,4.6,2.215459218730821,4.348189839939447
0.85,4.65,2.3070072118022584,4.404573931613407
0.85,4.7,2.1679031977909684,4.400209167474181
0.85,4.75,2.063818388795306,4.422347368658494
0.85,4.8,2.250050219365176,4.569582396083931
0.85,4.85,2.1884730864013124,4.586431063253944
0.85,4.9,2.2302776810788885,4.715975976841657
0.85,4.95,2.398174521072712,4.738726379424688
0.9,1.15,1.377413903209915,1.8237267753211852
0.9,1.2,1.3833530552320126,1.8305915909881725
0.9,1.25,1.3759286463274145,1.7922085911712209
0.9,1.3,1.3922320281376108,1.8390590583857915
0.9,1.35,1.392726589465974,2.0242309485872787
0.9,1.4,1.406558313908298,1.9631744717508988
0.9,1.45,1.421676778560473,1.9613328640400356
0.9,1.5,1.4202438072013623,2.072883355697801
0.9,1.55,1.4328915618119693,2.031919577125919
0.9,1.6,1.4482442052059266,1.955780542985165
0.9,1.65,1.4658228898900783,2.058723271474239
0.9,1.7,1.48180043641098,2.0346807691606
0.9,1.75,1.4903641795934943,1.9837492949264135
0.9,1.8,1.5041827343731755,2.1066001499064244
0.9,1.85,1.5243891300773265,2.147992372610689
0.9,1.9,1.5064463347492407,2.189696545098736
0.9,1.95,1.538313733813424,2.227391506030973
0.9,2.0,1.5410479573641103,2.381148349154195
0.9,2.05,1.4976033263776798,2.29328131909698
0.9,2.1,1.4879176816008357,2.237179788608113
0.9,2.15,1.5018274682594415,2.357310074783443
0.9,2.2,1.4995570789476613,2.4307250357362857
0.9,2.25,1.5162913498333732,2.2886484656371398
0.9,2.3,1.4898582518222603,2.3849886099297746
0.9,2.35,1.5643454333629205,2.4527375671325986
0.9,2.4,1.5399308837503412,2.4489358415895057
0.9,2.45,1.5199895604204374,2.478224813788466
0.9,2.5,1.5701624898166384,2.4505411881598804
0.9,2.55,1.5647227129099963,2.616146135890776
0.9,2.6,1.572897335996206,2.6288551780871083
0.9,2.65,1.6055149576503809,2.6915440566775386
0.9,2.7,1.587909854475641,2.685129313929588
0.9,2.75,1.6266264052258494,2.6601592531354545
0.9,2.8,1.6494704589523737,2.7379556747716904
0.9,2.85,1.6517460534139834,2.7625351948396237
0.9,2.9,1.6803470913056127,2.861033735265781
0.9,2.95,1.705644168985461,2.8593326954583853
0.9,3.0,1.721313555740799,3.002040249754094
0.9,3.05,1.6812679166500835,3.032021461003071
0.9,3.1,1.7301913000284759,3.029528259564802
0.9,3.15,1.7257593697775961,3.0345983730878734
0.9,3.2,1.797295250810463,3.063703542581329
0.9,3.25,1.7352706716015809,3.1064398560620865
0.9,3.3,1.7139144520438954,3.139218855221373
0.9,3.35,1.802031654520958,3.249365607806392
0.9,3.4,1.8027105337131057,3.175646964287072
0.9,3.45,1.7563575625444592,3.175872678595322
0.9,3.5,1.725523175355006,3.31505072571408
0.9,3.55,1.8353631188412949,3.247150109876201
0.9,3.6,1.7433955525263982,3.3732405419436238
0.9,3.65,1.8192515444267559,3.598734422242191
0.9,3.7,1.8085494318114363,3.491163628235282
0.9,3.75,1.8819909713517207,3.437402415812667
0.9,3.8,1.8032727451090864,3.6066470825703294
0.9,3.85,1.8464991476703503,3.730368677240793
0.9,3.9,1.9755518970787451,3.6438549582442583
0.9,3.95,1.8807643223096546,3.687874968957174
0.9,4.0,1.9695600657397503,3.8120634561854585
0.9,4.05,2.0705987678756195,3.828302095671821
0.9,4.1,1.9742378530735427,3.9057771201283127
0.9,4.15,1.9390628674326975,3.901788953719342
0.9,4.2,1.997877821959582,3.9132942247841527
0.9,4.25,2.037018114722837,3.941529912792671
0.9,4.3,2.1521836376772616,4.050990200652618
0.9,4.35,2.0548173981655546,4.017499934262948
0.9,4.4,2.0697884542254363,4.211060136258205
0.9,4.45,2.0880060774475067,4.194920614133896
0.9,4.5,2.022366871270797,4.129211289082292
0.9,4.55,1.9102868384195266,4.258297932118836
0.9,4.6,2.1590139389726057,4.348189839939447
0.9,4.65,2.066024367734774,4.398167799997573
0.9,4.7,2.1296080056127837,4.400209167474181
0.9,4.75,2.169270281341806,4.442398835583665
0.9,4.8,2.3288959993811584,4.517523746873672
0.9,4.85,2.247525487346138,4.586431063253944
0.9,4.9,2.352350343540899,4.715975976841657
0.9,4.95,2.2111375173018986,4.738726379424688
