mu,beta,average,max
0.75,3.5,1.9147997232090994,3.3052631713634257
0.75,3.55,1.7788447004398455,3.322061179646226
0.75,3.6,1.836598149352094,3.4435088788779127
0.75,3.65,1.9112564562944485,3.4829752612429057
0.75,3.7,1.942390001488222,3.5271067344031604
0.75,3.75,1.9307866977305665,3.566581344976787
0.75,3.8,1.8649228327686918,3.648779303709245
0.75,3.85,1.9076668439235214,3.6462630451104423
0.75,3.9,1.9342785915699268,3.6250791296969127
0.8,1.25,1.3852091435398803,1.8148560290135736
0.8,1.3,1.3913073449914761,1.8899814833495607
0.8,1.35,1.3910646902729877,1.9254077831291505
0.8,1.4,1.4043363304686673,1.903745388806708
0.8,1.45,1.4357441490673628,1.923415190411281
0.8,1.5,1.442129746444474,1.9783511310540371
0.8,1.55,1.4487548379867197,1.9506009064666472
0.8,1.6,1.4739745373727475,1.9369009000281232
0.8,1.65,1.468272448620525,2.031501324338066
0.8,1.7,1.4848900769284736,2.061076369897708
0.8,1.75,1.4890547089898416,2.038327300461016
0.8,1.8,1.4895052056104807,2.07020295441816
0.8,1.85,1.521721345559649,2.140856714350495
0.8,1.9,1.5156882899225335,2.0741929883632486
0.8,1.95,1.552674957346183,2.325896007175664
0.8,2.0,1.5546222646372863,2.384757987401901
0.8,2.05,1.5028695889533334,2.2664766822235447
0.8,2.1,1.5027652175335398,2.3876127298028926
0.8,2.15,1.5182141589610216,2.3408018556039294
0.8,2.2,1.5040024232673874,2.249158180504217
0.8,2.25,1.4907905932966887,2.341920000083135
0.8,2.3,1.4862665619818438,2.3225817085878235
0.8,2.35,1.4959567436795471,2.4337826253742274
0.8,2.4,1.5261013084242165,2.40351983918995
0.8,2.45,1.536862620162134,2.4629292223187904
0.8,2.5,1.5608847892057094,2.4959193420818004
0.8,2.55,1.567178930704742,2.535962215559727
0.8,2.6,1.5430042934221482,2.621523924469953
0.8,2.65,1.5593500029416505,2.680172195323977
0.8,2.7,1.6256880570645584,2.7109400735657214
0.8,2.75,1.6383989392003897,2.746740787566174
0.8,2.8,1.6190120637781322,2.7860591276872597
0.8,2.85,1.6147578825244155,2.7600648069246385
0.8,2.9,1.595044777128035,2.8231190617543147
0.8,2.95,1.680328487975638,2.907860901063679
0.8,3.0,1.7096865872695364,2.905320621014761
0.8,3.05,1.7201656457248666,2.9818662446117736
0.8,3.1,1.663379067939319,2.9895265018687844
0.8,3.15,1.7478790137379994,3.0061226519930275
0.8,3.2,1.7896130849920624,3.061873838757725
0.8,3.25,1.7553968706726923,3.1064398560620865
0.8,3.3,1.7494001344192733,3.1084532264649645
0.8,3.35,1.8103050577691733,3.2052298132036414
0.8,3.4,1.6902719498829375,3.175646964287072
0.8,3.45,1.752263547998354,3.2140999924518536
0.8,3.5,1.8271036637643125,3.339437746523688
0.8,3.55,1.9166731275301498,3.365119568827624
0.8,3.6,1.8314948690240385,3.3732405419436238
0.8,3.65,1.9207224671912169,3.472351636036573
0.8,3.7,1.7448670379649385,3.562435954201705
0.8,3.75,1.8617351884924365,3.566581344976787
0.8,3.8,1.9061264472173318,3.5988679744441265
0.8,3.85,1.9150385923674698,3.6661494106227535
0.8,3.9,1.8570162109353912,3.696153667500959
0.8,3.95,1.91649540626599,3.728568046675164
0.8,4.0,1.9777460773581865,3.833945970514834
0.8,4.05,1.9559087776917918,3.847863258636748
0.8,4.1,1.8965990793461855,3.850354443297853
0.8,4.15,1.9599175696460243,3.883378804086926
0.8,4.2,1.9507823288377364,3.901525913060617
0.8,4.25,1.9632913461669914,3.889947003974416
0.8,4.3,2.0620799168184285,3.999338841329665
0.8,4.35,2.0166223974435327,4.034193698081851
0.8,4.4,2.040051099311192,4.193209685147432
0.8,4.45,2.0446422635977886,4.0951953317725485
0.8,4.5,2.0273699629304285,4.232883177715228
0.8,4.55,2.136972693782442,4.341082867058617
0.8,4.6,2.158551925519091,4.348189839939447
0.8,4.65,2.2083887798282746,4.426707513162578
0.8,4.7,2.2091987127284396,4.400209167474181
0.8,4.75,2.33337362723182,4.4817231592402615
0.8,4.8,2.2293467210666655,4.562855648368121
0.8,4.85,2.168723386303564,4.516537229382872
0.8,4.9,2.099414016430078,4.511216735322516
0.8,4.95,2.190540129859275,4.738726379424688
0.85,1.2,1.3829035747503557,1.9899726473028048
0.85,1.25,1.3857280303249637,1.9766704607867864
0.85,1.3,1.389294335493179,1.9834639946075527
0.85,1.35,1.3910156619643892,1.8191574941829611
0.85,1.4,1.4091982118891617,1.8589578155408524
0.85,1.45,1.4235642033762366,1.9939537775538736
0.85,1.5,1.444236764178333,2.0409096466437124
0.85,1.55,1.443066138203364,2.0701274440410624
0.85,1.6,1.4583484941756437,1.990529536953653
0.85,1.65,1.4713657321336582,1.94335457899216
0.85,1.7,1.4964647249915197,1.953748130221132
0.85,1.75,1.486982007453905,2.066635949254681
0.85,1.8,1.505834481410406,2.104437816266543
0.85,1.85,1.515007549876785,2.030528749593917
0.85,1.9,1.528622641193169,2.2681586156609623
0.85,1.95,1.5305721344879364,2.2384703476310643
0.85,2.0,1.5482595663672523,2.368563759150183
0.85,2.05,1.4707316293063077,2.3518064242166523
0.85,2.1,1.495687739890396,2.215249860314808
0.85,2.15,1.5061772774970805,2.259656881983483
0.85,2.2,1.5115384492829749,2.3410062484706766
0.85,2.25,1.5101202464698495,2.384258115547755
0.85,2.3,1.5427250563855035,2.366825885490635
0.85,2.35,1.5429947600742149,2.3695091613280685
0.85,2.4,1.552521927563716,2.4313406767654784
0.85,2.45,1.5380076057693548,2.445257619602192
0.85,2.5,1.534066155867524,2.446886889473818
0.85,2.55,1.569011617032613,2.6780578160247304
0.85,2.6,1.5378265214914093,2.6896109886069275
0.85,2.65,1.6059712435492062,2.7053419972090538
0.85,2.7,1.5563828647869165,2.6770939142372066
0.85,2.75,1.6107582550324642,2.7620622738607925
0.85,2.8,1.6147223896305798,2.687603271286228
0.85,2.85,1.6910190487977343,2.768204059682481
0.85,2.9,1.58814212276096,2.789274848637872
0.85,2.95,1.641009519383246,2.851040588856207
0.85,3.0,1.7412613808609092,2.908683994872666
0.85,3.05,1.6870530883073147,3.0262707929664847
0.85,3.1,1.7464850437739432,3.013649732945841
0.85,3.15,1.7955010953461847,3.044664869307972
0.85,3.2,1.7269135741356494,3.049734125488079
0.85,3.25,1.697244898770312,3.161926030657036
0.85,3.3,1.805592896080802,3.109348077317427
0.85,3.35,1.7673305490256135,3.343796830971751
0.85,3.4,1.7399651320573992,3.2779740701429776
0.85,3.45,1.7837392716485516,3.2146334878335483
0.85,3.5,1.8571100140873473,3.27855854215079
0.85,3.55,1.8088353958525771,3.335338042067041
0.85,3.6,1.820726430833398,3.356568601657873
0.85,3.65,1.8559485262056705,3.375328251841728
0.85,3.7,1.9145047739641567,3.5772579740320984
0.85,3.75,1.8081502170856056,3.569233799611329
0.85,3.8,1.9890284384766361,3.617409442670788
0.85,3.85,1.923715262069188,3.6594226629069455
0.85,3.9,2.0379807698402628,3.6715764686743744
0.85,3.95,2.033651757361436,3.677175853949296
0.85,4.0,1.9626191420757537,3.808521028370284
0.85,4.05,1.9619419443618629,3.866408576947769
0.85,4.1,1.96846773743743,3.844762837993608
0.85,4.15,1.9650136857565255,3.954458050916605
0.85,4.2,1.9548868528803283,3.9073690388753968
0.85,4.25,1.9849536975803845,3.88213183060708
0.85,4.3,1.9978078270868702,4.0212213556590415
0.85,4.35,2.1038138691799957,4.027611929505556
0.85,4.4,2.1501566505242073,4.217786883974016
0.85,4.45,2.115018279922906,4.0951953317725485
0.85,4.5,2.0357014763295287,4.129211289082292
0.85,4.55,2.2429260574182126,4.341082867058617
0.85,4.6,2.2209004367843166,4.348189839939447
0.85,4.65,2.14964690169459,4.398167799997573
0.85,4.7,2.04388381891283,4.529038935128253
0.85,4.75,2.153829060758411,4.511145370912403
0.85,4.8,2.252805030877231,4.562855648368121
0.85,4.85,2.185134388346482,4.465281620305488
0.85,4.9,2.287846692950691,4.511375652847853
0.85,4.95,2.2614824115054946,4.745453127140497
0.9,1.15,1.3786337668405466,1.7893180509266755
0.9,1.2,1.39187066727583,1.8361824734132357
0.9,1.25,1.373799068073268,1.893132142561853
0.9,1.3,1.3989306065780704,1.8334281268683317
0.9,1.35,1.4034419235786777,1.8063689598517585
0.9,1.4,1.4287233394882746,1.9654609877161624
0.9,1.45,1.423132482285274,2.0315106163039576
0.9,1.5,1.4339153750327214,2.0888475078093256
0.9,1.55,1.427396301639166,1.9919627036072425
0.9,1.6,1.46814964148486,2.0332406259795963
0.9,1.65,1.4629044286212012,2.025940558588658
0.9,1.7,1.4830254716864404,2.134384276704975
0.9,1.75,1.4903096309379935,1.9684558192374024
0.9,1.8,1.484763271964036,2.1167243308257286
0.9,1.85,1.506630932347563,2.1351292433594
0.9,1.9,1.5165419031667005,2.2962309381571684
0.9,1.95,1.529507425242033,2.2120003880902246
0.9,2.0,1.5218609943392332,2.1562042743711163
0.9,2.05,1.5167132988003162,2.282910599652856
0.9,2.1,1.5097652081229054,2.3554689892754284
0.9,2.15,1.5233284359111054,2.260800655042918
0.9,2.2,1.5244264054993395,2.252031192008909
0.9,2.25,1.4970010257828157,2.3141415882795275
0.9,2.3,1.5247597354934204,2.3742209222241715
0.9,2.35,1.5345173270487227,2.3659018649724146
0.9,2.4,1.5031259047194494,2.4235259974753616
0.9,2.45,1.5344533670971454,2.45097555837047
0.9,2.5,1.5428783395036378,2.476554871287356
0.9,2.55,1.569554845963532,2.642417358770853
0.9,2.6,1.6000252591006612,2.694264113967356
0.9,2.65,1.5955241160521016,2.704907025591917
0.9,2.7,1.594055890208041,2.704918323807362
0.9,2.75,1.6112544022340805,2.6918814991622377
0.9,2.8,1.6566756168446801,2.8227566550910344
0.9,2.85,1.631640146899967,2.805638856545153
0.9,2.9,1.6621234613840998,2.886704976925896
0.9,2.95,1.7012365614269376,2.8742348332647807
0.9,3.0,1.71210658661645,2.9414838674008985
0.9,3.05,1.680854738506797,3.052168978051834
0.9,3.1,1.7371425809291035,2.99011829610259
0.9,3.15,1.7389443215009306,3.0212385733083056
0.9,3.2,1.6548796265020522,3.056498697045276
0.9,3.25,1.7498293979202952,3.135519128006847
0.9,3.3,1.7583252577143431,3.200527059682726
0.9,3.35,1.8207997607146227,3.24409453344586
0.9,3.4,1.8000966492401038,3.175646964287072
0.9,3.45,1.7822471383768657,3.298738258965903
0.9,3.5,1.7973868881298136,3.44026398884546
0.9,3.55,1.8150265001693995,3.361877083138864
0.9,3.6,1.7594582014492828,3.3204812289276964
0.9,3.65,1.8146068874920123,3.495771830787123
0.9,3.7,1.930105006543756,3.5271067344031604
0.9,3.75,1.9051756690502561,3.5633650030570174
0.9,3.8,1.9026780272765422,3.6043084553796905
0.9,3.85,1.8550014600024876,3.618015325981992
0.9,3.9,1.8697220207436014,3.702880415216769
0.9,3.95,1.9681585387743568,3.70399084784858
0.9,4.0,2.039654468740928,3.833945970514834
0.9,4.05,1.9519484063311887,3.853727037816372
0.9,4.1,1.8941135068543342,3.841325575310185
0.9,4.15,1.984031639086057,3.849449181936861
0.9,4.2,1.9625172690322092,3.8844021673789735
0.9,4.25,2.1602027020815933,3.915903484016108
0.9,4.3,2.0063297778022915,3.994847386954296
0.9,4.35,2.235090760830484,4.006678441736375
0.9,4.4,1.974690499671157,4.186482937431622
0.9,4.45,1.9794393127753123,4.0951953317725485
0.9,4.5,2.017918334505009,4.298387438743827
0.9,4.55,2.0952075147063804,4.341082867058617
0.9,4.6,2.2525353267067625,4.348189839939447
0.9,4.65,2.3266311194042744,4.404573931613407
0.9,4.7,2.0971725971606623,4.536796942166811
0.9,4.75,2.3080154450925594,4.511145370912403
0.9,4.8,2.2603785829708354,4.437568365296969
0.9,4.85,2.2988494510778885,4.516537229382872
0.9,4.9,2.232043920053955,4.511216735322516
0.9,4.95,2.2162761663698864,4.573707490349988
