P,n,Paper,Min Time,Time opt
4800,1000,24667.07287224157,557080.9840418627,409448.92901248724
4800,100,36082.46036986055,61732.76883345524,54290.25884700422
4800,200,22831.72788653753,184081.97022932995,137320.72161632078
4800,300,0,194189.39153592443,143441.4983667211
4800,400,9550.973124732487,232552.7249597618,164745.72767357592
4800,500,0,299004.8972292885,203532.93177212737
4800,600,0,360414.22529470123,277514.5116622374
4800,700,18256.173236771756,403471.9647598496,294728.2630808568
4800,800,10906.136689290053,475753.14972261334,341081.9691078081
4800,900,15819.921569848226,521697.3460584608,378702.83505200164
4800,1000,4665.543925287397,541645.3121828997,411169.5625479216
4800,100,0,88976.19271031988,70156.3045836674
4800,200,8319.833934593802,174607.39353487184,153927.2635835206
4800,300,4168.571337739456,213638.0100903022,130823.99861272547
4800,400,0,225819.83681054853,162654.05349926784
4800,500,23589.80282364846,336090.56159771536,237834.46181356232
4800,600,18112.861338816158,418562.8849807179,314954.4837664354
4800,700,12523.673284825218,398008.20219040057,287085.60345497885
4800,800,0,442236.66170450667,324033.08135172457
4800,900,14656.080053352634,513425.91294473415,377951.55456017505
4800,1000,0,567762.8578684686,402612.8029137148
4800,100,0,62774.32179722229,43958.40781420668
4800,200,22062.44154318267,139310.83867632382,112828.85828240226
4800,300,778.9627653998593,195598.47835454353,131967.49793690105
4800,400,13084.439411880534,259002.8926680683,176977.28425804104
4800,500,11857.900320832165,277407.90074755385,206863.42380992838
4800,600,0,335770.25402657414,261299.3776536354
4800,700,23205.25996809903,405469.12462444534,299952.6907858358
4800,800,12508.547807473908,433962.5960053808,327231.218115421
4800,900,2429.3085181468746,498106.93406191823,371287.24620356224
4800,1000,7539.1651296971395,617840.5699516695,420327.2294374381
4800,100,1293.8884388904576,79943.17911036604,67742.26274582943
4800,200,0,139908.02481536428,89579.42667687622
4800,300,13317.644388301644,199167.76520910938,144863.04739585196
4800,400,7670.550381542981,248897.8403861235,170871.5284850516
4800,500,6534.620351156281,301254.2751615207,205237.64047167235
4800,600,17059.783740370363,347991.9036644565,256258.32373591998
4800,700,13669.746158463591,394032.3174368328,298629.6404431826
4800,800,28096.275331080433,469994.44026052195,334821.0494246056
4800,900,15199.994875421007,510943.7414755848,367964.3747955158
4800,1000,12182.879041091288,553638.819333109,419832.00470265525
4800,100,37041.09012644325,113380.44646452655,96621.71431835281
4800,200,0,113195.83973884393,82267.6421506267
4800,300,0,172248.07184595003,124723.58451777676
4800,400,19607.352014001142,251880.5601055444,171534.09013886217
4800,500,22784.572097976026,303199.68535697,215212.6487777249
4800,600,6070.46422981985,341512.3023054073,252656.29317268787
4800,700,29148.527397077294,408522.2198665818,301886.85672493017
4800,800,0,457993.2934269846,333455.50250360346
4800,900,8337.180745463422,505057.2982686702,375263.7901171588
4800,1000,14830.124351183698,569869.3106996951,418660.63777616917
4800,100,19883.340725999253,67531.00580042118,50459.111537190256
4800,200,5706.86011780161,160105.24586359292,115640.3076979828
4800,300,0,190896.9495366701,126371.0617498975
4800,400,8033.282474568465,217146.86435831903,162289.93398920793
4800,500,0,306979.51097702066,213246.32434947594
4800,600,3193.842841074817,356145.82995075063,258690.3915727318
4800,700,24009.78264768029,360887.8116509842,273801.4132406574
4800,800,13754.386344860979,456179.80642928364,341532.0139861062
4800,900,8897.528133593994,477289.6152722466,365201.2705148345
4800,1000,10230.997567499644,556027.1116607175,423903.4372768622
4800,100,0,71109.41116656984,54138.05797390288
4800,200,0,134706.78772327406,83563.98377771258
4800,300,0,191121.4965636081,125935.7211317414
4800,400,5564.766012474211,252467.10368469535,167923.72650942532
4800,500,9671.70314981792,310956.9402477741,208283.00259983508
4800,600,8313.548841797545,370297.4985080509,252630.58571681028
4800,700,8832.313412117177,370317.8068595669,282378.55689512275
4800,800,3836.470424111172,439469.34132325125,332411.2391744013
4800,900,15666.757548412661,516148.6186635545,370985.6419344689
4800,1000,6399.1902786176925,549250.2616957506,429459.4410875165
4800,100,22617.33140783212,105083.05876557535,100419.32952364009
4800,200,10158.633792832086,163355.9938178945,124828.15119872103
4800,300,0,194529.09630090155,128904.0133330964
4800,400,23063.356209222336,254105.07437164657,184114.18593069012
4800,500,32135.209885061613,344729.0757032587,288145.1780149138
4800,600,14017.547417173868,332855.7358316962,242734.1097047697
4800,700,0,397093.2369362283,286660.00742771674
4800,800,22154.537646158256,434819.6098329208,336681.5824956176
4800,900,8284.650484276648,513988.9331025097,379257.7210852243
4800,1000,4661.635067240016,512935.33386788354,398505.5654101969
4800,100,3379.249583355697,60117.041959453876,44546.668786829854
4800,200,8049.464254969578,132647.22814762674,98508.56713454286
4800,300,5543.621345499908,191606.18034315974,125545.61126165545
4800,400,12273.503783251526,250140.64112284075,185454.30967139214
4800,500,7033.097003322598,320036.9450003721,214990.0622421839
4800,600,6441.0405082202815,350210.7168372139,251752.3446708328
4800,700,0,457179.01887531736,314695.62532871676
4800,800,25102.009246876994,459578.3748860578,339893.31226460787
4800,900,33954.256184458485,490060.5939647132,376519.9301916657
4800,1000,36559.35814187228,534160.1107230335,415582.9170720874
4800,100,1657.8586825489683,53730.33924721938,38315.10176692435
4800,200,16627.012169992744,152119.01089817344,128549.51451692982
4800,300,0,184395.03882906085,135322.22439327944
4800,400,18252.044155714568,261823.13869855527,202533.1891059456
4800,500,12802.781301419256,315919.0966794599,221338.04444582318
4800,600,8607.683448755637,369246.3651529328,254041.24386491635
4800,700,14942.147222152369,441206.53417832876,300705.1149496648
4800,800,0,471513.32328341855,334696.32677620125
4800,900,3320.5973416653583,531380.634919138,385897.19117522426
4800,1000,27014.23337282847,568173.3898926532,420800.6889190882
4800,100,0,71279.69484676697,61786.34826420041
4800,200,0,121741.1272696191,81650.51201163851
4800,300,16526.790537463654,216849.91291070788,180220.16897563945
4800,400,6062.400706006505,240122.44124708208,166141.13470874226
4800,500,14743.968226042936,267085.7395997432,202651.94028621895
4800,600,20342.517499960857,355139.9817946499,251159.52481109506
4800,700,9438.088377943119,398456.00465588894,287649.7938061575
4800,800,20603.576290302106,462318.3174599059,334786.1734667542
4800,900,9807.073473574377,525007.1175225512,371217.68405273743
4800,1000,3127.998971841011,535104.4965390536,409957.4149196536
4800,100,10506.383202046218,86388.89264808537,69364.80475682291
4800,200,16025.78305456971,139376.51339322864,113501.30751759176
4800,300,3247.9753718764046,201239.30922712936,138902.85367229927
4800,400,3604.6052951882966,229061.22526179906,161409.12429062047
4800,500,14299.59465890346,301500.18522321817,204466.5039697584
4800,600,16733.87363997866,378647.2699591091,267563.99653343577
4800,700,31639.9723432066,425174.998456112,301404.4865684058
4800,800,7729.507837601948,421245.2504337438,328693.9631451489
4800,900,9262.538746796514,492903.73768078873,383865.22765701055
4800,1000,6530.428502827924,574100.4425000503,418438.35428264044
4800,100,16493.410061261962,96732.11251316243,94650.03779404894
4800,200,4073.487768849889,144095.75358762004,105498.38873649618
4800,300,11142.512865618755,171939.5387296562,122868.71225816096
4800,400,2604.0632843020394,244895.12857925426,169376.2983408132
4800,500,9794.402319948393,291540.2640277208,212651.2238761758
4800,600,15856.071906204703,351248.4579401754,255437.5477774633
4800,700,8153.252455079508,401961.06809470896,287052.7909515203
4800,800,15466.942854888699,465149.5601270087,335451.2409872465
4800,900,5643.303904952473,471251.5213156518,365425.4054561626
4800,1000,2610.9178373014815,549532.9293871919,415822.06166469
4800,100,12835.427433841936,69872.55122637628,60367.86512826529
4800,200,12639.233033069142,126289.21903989092,87171.36726835612
4800,300,2426.24277260516,177134.36377208965,124747.79080080912
4800,400,16281.77455211641,223109.92284563536,161230.55550631916
4800,500,15052.171809832853,308179.81155938643,202683.69694728858
4800,600,0,350206.67533635814,248439.5768421199
4800,700,0,404465.04005041195,297867.9911636099
4800,800,14680.498584686815,470728.8147670648,334464.2310675544
4800,900,8309.00941747798,533326.0113704604,381039.53935595753
4800,1000,22007.236255574833,600212.0322834409,422108.36177257885
4800,100,23816.88529063115,89198.17019396022,81874.97754567133
4800,200,29503.297848709444,136010.4076519462,129293.97614433132
4800,300,1371.291403987117,199467.01870856245,126797.52598820922
4800,400,5463.200683082361,246230.03130983168,175207.5566431849
4800,500,8070.507178976727,301462.0074011546,230611.66219702523
4800,600,4880.265905126621,381331.25290202704,267755.5631910121
4800,700,7182.92780133758,388935.262174161,286248.47025773325
4800,800,13435.033977257253,467080.82754984417,331590.4477947216
4800,900,7720.935152591603,497939.7830087704,372481.3606013261
4800,1000,4835.85697691745,547966.4825117468,415972.35877343634
4800,100,994.434326024607,62106.29413036203,42377.51920471929
4800,200,11735.384109373948,140901.4364378827,113352.37065590046
4800,300,13402.531524124897,206563.1623811378,156259.69429216528
4800,400,18101.68678219661,230055.17497333165,159059.79094803613
4800,500,14045.992350036651,291583.794874725,211445.13834783417
4800,600,5386.757068451739,350611.2916806476,246655.9105372613
4800,700,0,376045.7331796853,284581.4285010152
4800,800,17165.525538135716,412322.1846207115,319614.3681260849
4800,900,11669.775463549387,517461.26894497155,364571.0900153223
4800,1000,3202.867965358651,577145.1633449665,421981.5914421965
4800,100,0,68088.17299295634,46563.24541759056
4800,200,9669.225374999061,159155.49665430025,113065.08285820189
4800,300,10443.958412002543,184260.92578784688,126905.07317247045
4800,400,15151.040945045932,231987.72849703347,162103.44828419387
4800,500,4624.78049291827,310835.03923053195,220496.19072589863
4800,600,10002.654759335413,389427.61368209624,248632.80834266095
4800,700,13210.747796552067,414944.3946056315,290386.8335847403
4800,800,10568.3052258723,468157.383231253,333321.2371745252
4800,900,13203.440323130073,517232.2788850018,379536.507836743
4800,1000,8442.514381476776,547226.0553323294,418053.52141094813
4800,100,0,89548.02007638279,67851.13472193832
4800,200,13819.092208430402,126741.94953573207,85116.98644160334
4800,300,0,206785.8253206305,157904.06448262162
4800,400,8369.952700641303,274167.4440578528,175195.49998135434
4800,500,3117.645629619435,285365.957052973,207614.1782478009
4800,600,22406.058263121093,388036.0940205368,301819.0715133347
4800,700,21652.777819320247,417328.761601509,299741.8473800203
4800,800,16542.665960330974,461072.5543888521,344117.7187433047
4800,900,37640.48896827565,547103.043460176,384811.9617153414
4800,1000,17248.869427681402,535832.7007342473,409325.29330496263
4800,100,0,65480.753760033236,49447.06204822156
4800,200,0,146102.25693426182,111705.25688503713
4800,300,22601.531158482845,218391.3888917042,175004.07296617882
4800,400,12813.849529158359,235395.15010699033,187822.0833278873
4800,500,0,274628.246728265,200099.7738972771
4800,600,25310.611158213535,351347.29541349557,258893.6315339921
4800,700,18673.09117960145,400718.32081689656,288388.09615053004
4800,800,15136.359122949374,435823.51076456386,333536.53240124753
4800,900,8889.969808744696,491761.41753359884,374170.7170085751
4800,1000,5297.554837217089,537537.783603362,415589.9325440051
4800,100,0,56689.14549709767,42446.32519824958
4800,200,0,110830.76748935448,82678.55386932813
4800,300,15524.052788306357,232868.08816626176,197575.54010508224
4800,400,0,250469.71344487942,180300.98403493228
4800,500,11051.218991724512,286544.396415867,215721.16192304099
4800,600,12414.476527051282,331373.58489999303,242364.7893112582
4800,700,15905.87241122104,385937.13058708824,290442.47026871523
4800,800,11871.152808855019,463607.21809497767,340721.16162455827
4800,900,11167.331352116295,492909.8960324629,369969.34428803774
4800,1000,13138.336691347982,530288.3122798473,406399.32842810807
4800,100,0,78676.04862099017,61703.298227026935
4800,200,6205.44709858212,148544.26559938132,98976.54559167927
4800,300,0,166351.46040210256,125823.12173385058
4800,400,2806.0908035081634,268627.3758440918,196471.6851236149
4800,500,10865.47799497042,286641.30654044956,214090.50297295066
4800,600,6046.884644875348,345424.2766513556,248566.57292873462
4800,700,10423.560436053085,391148.5216506183,288222.4060635263
4800,800,7743.537154758651,414353.4357337692,325667.8371559806
4800,900,16464.131644505116,484434.70076575445,366786.75687162735
4800,1000,8448.784218985362,582372.4525646258,407412.60764912656
4800,100,17849.597956397138,77270.44221352863,59961.05267893169
4800,200,0,120904.25906536513,79769.06147771465
4800,300,0,219476.3299910756,182453.01747694524
4800,400,1447.0467772498803,248149.7868522906,166011.6324155516
4800,500,7240.031875560626,283006.2094324592,206740.00248245432
4800,600,0,353771.3341587068,248929.9184814099
4800,700,2281.259631340248,382812.7984764737,293930.76637330366
4800,800,10854.594209425197,459437.682909942,336092.0017720804
4800,900,10742.055078017,490437.888288759,368604.0748237871
4800,1000,0,532432.8195321576,414941.45172676013
4800,100,2066.5106872105257,82323.63699033215,59712.99019802396
4800,200,4644.897106908894,129382.34232603805,85619.0553802278
4800,300,8938.976925820802,180785.04361548752,125142.84340099111
4800,400,0,253758.99019815162,191417.56536548026
4800,500,32857.23345622962,328157.8518424808,211660.70572245496
4800,600,2639.069644651707,333153.8668600199,245644.71594273442
4800,700,14344.328810729436,393990.90710256225,293420.15485124546
4800,800,15326.684279080177,425640.5417804728,321815.70958431286
4800,900,13575.51100139484,480933.2713548972,369865.9288015289
4800,1000,17667.42893068063,538219.3218603083,407464.8405526079
4800,100,0,51734.88654375226,35533.75689368638
4800,200,24174.650074556503,141938.26071814206,123734.38822031856
4800,300,20400.54597156998,223253.9268795045,176338.49329068986
4800,400,33543.44712482383,239116.13549613787,197201.77453907562
4800,500,26919.787025233978,276063.28369321703,208921.2362930828
4800,600,22992.962385545998,355963.3727938468,248421.90416606193
4800,700,20187.773462150642,382627.78545795084,283623.35139447375
4800,800,18243.389132225715,447648.22865907184,343505.3854731726
4800,900,9009.872556243652,503315.5931585821,367306.37463301356
4800,1000,22643.135753609244,556276.8965966329,412707.4569300059
4800,100,4782.103265349629,72274.42122349865,56587.9792232045
4800,200,0,130010.70321809326,101252.01788950292
4800,300,0,185305.9673076032,132649.6165451043
4800,400,0,241716.83471239076,159270.56522637224
4800,500,3593.438010225876,298792.5271599482,212513.50735341272
4800,600,14244.30281485644,331981.8521269706,251129.23426634775
4800,700,6893.600494677201,389183.4524211413,298473.14247403457
4800,800,10150.616492265728,434470.4296423624,325190.3452615382
4800,900,10783.780503053495,533066.4579256502,383573.16020800103
4800,1000,16255.365793032304,531814.1521057212,405549.0357392071
4800,100,0,81103.0560965761,61430.7892611306
4800,200,12973.054793199142,150889.58117419013,125101.58996040834
4800,300,18934.94053780046,196185.5500831483,127950.87618280367
4800,400,12454.549789910629,249827.98956411073,207064.57096313342
4800,500,13802.869731908617,300789.0953401225,216563.9942236036
4800,600,5801.500905669588,334389.8915973765,251315.60591494764
4800,700,10797.923722291496,375070.46230367187,280500.9917055942
4800,800,7955.147039887953,458623.6123568483,344355.5577767361
4800,900,1624.081141604772,528788.3639320883,378174.238125031
4800,1000,25542.51157395561,566591.2978803023,417627.009809601
4800,100,11557.32274527332,99693.34439289421,80472.81131543624
4800,200,4103.017778692871,128984.08124053595,86632.62314083366
4800,300,0,185561.53699371894,131758.8130621555
4800,400,8043.232110023832,225695.52881835168,162874.40415349446
4800,500,16882.752283231344,338024.5040825569,237522.81653706194
4800,600,28872.215227989218,336498.6374352821,246087.78091370995
4800,700,0,401407.37517155986,284544.25358767825
4800,800,9479.304701061572,438270.8717698459,329168.35989466833
4800,900,0,529940.2547605895,374579.68093973305
4800,1000,0,554984.8994482754,425454.1840594543
4800,100,0,78191.02049609198,61872.851220549215
4800,200,0,139667.50950775814,107207.21409983015
4800,300,19269.73304990752,198848.03680639097,144983.84142108113
4800,400,0,223126.3620226696,163679.1476317555
4800,500,9687.946208060033,311341.67963688343,221447.053896966
4800,600,19893.596443591337,333104.2317878688,248345.89934075595
4800,700,8667.502716096029,390871.63547663944,290916.88791802427
4800,800,14838.9593631959,441264.75962512795,344206.0086629458
4800,900,4561.996238873227,489359.28430103377,377976.54580451915
4800,1000,14531.648863519109,544417.6551083062,416819.0291001664
4900,100,0,64563.130400711896,42511.79157511906
4900,200,3598.4085059918557,108926.2854227801,82382.2700099313
4900,300,9923.593676679919,194195.09336783885,142348.1066563424
4900,400,0,220675.6062514831,161332.52222206988
4900,500,0,306063.7254323699,218726.61253679788
4900,600,3454.9721966520856,352895.6122796335,248189.58464162383
4900,700,627.2937650129993,389810.5416662344,290865.60198410565
4900,800,5199.7784281552,462402.19542544347,333398.3750765836
4900,900,7673.125372066604,476761.63673050737,367475.6384992642
4900,1000,18695.423855554774,549276.9186298861,417739.7095424739
4900,100,34243.355382643414,84816.16520458208,82739.16147748545
4900,200,8199.808641106676,162228.3561318101,115155.9162563489
4900,300,8179.007973851711,205504.13384994576,148288.0517849619
4900,400,8672.380988023584,233178.84904061936,155363.812057366
4900,500,8048.8103362946285,296614.17514384456,204121.41780085766
4900,600,8712.680264633686,362019.7183455966,249621.25622125002
4900,700,21410.220575881605,388480.3891905971,288572.1493295596
4900,800,8132.769323900464,440684.46103549364,335233.60715860885
4900,900,11969.89966347529,545439.1957663249,377867.5516018901
4900,1000,24667.07287224157,542643.6520575709,401092.8284203957
4900,100,36082.46036986055,66962.55571042337,54290.25884700422
4900,200,22831.72788653753,169043.87689575553,137320.72161632078
4900,300,0,178478.41043997914,143441.4983667211
4900,400,9550.973124732487,240984.51112294002,161383.56996595193
4900,500,0,305924.55285483197,199379.1984706554
4900,600,0,369556.3618122929,277514.5116622374
4900,700,18256.173236771756,389824.3595252771,288713.40056900255
4900,800,10906.136689290053,466875.920700739,334121.1125954038
4900,900,15819.921569848226,498651.23691476666,370974.2057652261
4900,1000,4665.543925287397,539463.4967039004,402778.3469857191
4900,100,0,80381.90496453793,70156.3045836674
4900,200,8319.833934593802,176476.15705716558,153927.2635835206
4900,300,4168.571337739456,202287.16964960293,130823.99861272547
4900,400,0,238445.56833026832,159334.58301969094
4900,500,23589.80282364846,333830.83811653586,237834.46181356232
4900,600,18112.861338816158,398074.02683266276,314954.4837664354
4900,700,12523.673284825218,378755.3415932503,281226.71358855075
4900,800,0,430056.85368025437,317420.16132413835
4900,900,14656.080053352634,502365.9485570745,370238.25752833474
4900,1000,0,547489.3122897589,394396.2150991492
4900,100,0,66721.89325013307,43958.40781420668
4900,200,22062.44154318267,135394.68861554764,112828.85828240226
4900,300,778.9627653998593,189977.16126793792,131967.49793690105
4900,400,13084.439411880534,238853.655760688,176977.28425804104
4900,500,11857.900320832165,282727.13000505226,205105.55517118043
4900,600,5402.741071125134,338702.56103906024,255966.73729335712
4900,700,23205.25996809903,396207.3982716847,293831.20730041055
4900,800,12508.547807473908,418611.20504991914,320553.0299906165
4900,900,2429.3085181468746,478732.982318635,363709.95546471403
4900,1000,7539.1651296971395,579630.8236193429,411749.1227142251
4900,100,1293.8884388904576,83617.13436814671,67742.26274582943
4900,200,0,132194.8500871778,89579.42667687622
4900,300,13317.644388301644,189976.4809864432,144863.04739585196
4900,400,7670.550381542981,244245.8656510645,167384.35443433624
4900,500,6534.620351156281,295115.25706066185,201049.11719674026
4900,600,17059.783740370363,328602.4785256956,251028.56202702367
4900,700,13669.746158463591,385619.77533954266,292535.1579851585
4900,800,28096.275331080433,448423.7812983917,327987.9667832871
4900,900,15199.994875421007,489785.35078621306,360454.8977588726
4900,1000,12182.879041091288,565987.0527223205,411264.0046066827
4900,100,37041.09012644325,113371.54256018874,96621.71431835281
4900,200,0,120625.57520861232,80588.71067816493
4900,300,0,185405.39993730796,122178.20524190378
4900,400,19607.352014001142,241410.72326134445,171534.09013886217
4900,500,22784.572097976026,293620.28317303833,210820.55390471013
4900,600,6070.46422981985,326612.49218012963,247500.04229161263
4900,700,29148.527397077294,394373.04613484425,295725.90046523773
4900,800,0,464612.1620133933,326650.2881667952
4900,900,8337.180745463422,496856.9799196572,367605.34542089025
4900,1000,14830.124351183698,554535.0808130613,410116.54312767595
4900,100,19883.340725999253,66466.96062415022,50459.111537190256
4900,200,5706.86011780161,156210.21711161718,115640.3076979828
4900,300,0,188505.2387271163,123792.0604896955
4900,400,8033.282474568465,215956.04560254817,162289.93398920793
4900,500,0,291643.08146477834,208894.35854642538
4900,600,7682.459608000965,354961.64751350234,258690.3915727318
4900,700,24009.78264768029,353154.39679521206,268213.62929697055
4900,800,13754.386344860979,430379.0128538806,334561.97288434894
4900,900,8897.528133593994,453741.7436244155,357748.1833614705
4900,1000,10230.997567499644,532499.1738837039,415252.34672019153
4900,100,0,65631.17863051868,54138.05797390288
4900,200,0,123702.98061594438,81858.59635367764
4900,300,0,185058.03483534395,123365.60437395076
4900,400,5564.766012474211,231974.519364197,167923.72650942532
4900,500,9671.70314981792,296809.6566801467,208283.00259983508
4900,600,8313.548841797545,362191.78084822564,247474.8594776917
4900,700,8832.313412117177,380166.88832791755,276615.72920338553
4900,800,3836.470424111172,436728.6807171582,325627.3363341074
4900,900,15666.757548412661,480762.45493004855,363414.50638478587
4900,1000,6399.1902786176925,562712.2480994201,420694.96269797534
4900,100,22617.33140783212,101218.4876439428,100419.32952364009
4900,200,10158.633792832086,165824.34084857162,124828.15119872103
4900,300,4418.193606859291,182965.72613545065,126273.31918344137
4900,400,23063.356209222336,243202.7181062321,184114.18593069012
4900,500,32135.209885061613,337876.3494971487,288145.1780149138
4900,600,14017.547417173868,318919.3481485591,237780.35236385604
4900,700,0,379495.18452684535,280809.80319449806
4900,800,22154.537646158256,446098.47201349464,329810.52979162545
4900,900,8284.650484276648,499088.0197879178,371517.7675936891
4900,1000,4661.635067240016,510572.18969205924,390372.79876917246
4900,100,3379.249583355697,59044.92021669292,43637.55309730271
4900,200,13176.322474750588,133396.27347393023,98508.56713454286
4900,300,5543.621345499908,192482.22329604108,125100.68812063652
4900,400,12273.503783251526,237449.1300709105,185454.30967139214
4900,500,7033.097003322598,309586.4077609621,210602.50995152706
4900,600,6441.0405082202815,346205.3030148813,246614.54171836682
4900,700,0,427090.5520030441,314695.62532871676
4900,800,25102.009246876994,439368.36891209934,332956.71405512607
4900,900,33954.256184458485,495147.4903234322,368835.8499836725
4900,1000,36559.35814187228,529038.7817589423,407101.6330502081
4900,100,1657.8586825489683,55117.95328508858,37533.16091453814
4900,200,16627.012169992744,147571.81616042947,128549.51451692982
4900,300,0,172696.2645016715,135322.22439327944
4900,400,18252.044155714568,249619.32987874997,202533.1891059456
4900,500,12802.781301419256,320707.5857279009,221338.04444582318
4900,600,8607.683448755637,349219.8055214801,248856.7286839997
4900,700,14942.147222152369,413052.5156224386,294568.27586905943
4900,800,0,470134.58286729007,327865.78949505434
4900,900,3320.5973416653583,505777.80580147024,378021.7382940972
4900,1000,27014.23337282847,567403.7717123232,412212.9197574742
4900,100,0,72195.36076604476,61786.34826420041
4900,200,0,107026.4665936379,79984.17503180915
4900,300,16526.790537463654,209175.06763617412,180220.16897563945
4900,400,6062.400706006505,226992.02149771416,163399.4403676437
4900,500,14743.968226042936,261779.4133042371,198516.18640282672
4900,600,20342.517499960857,349538.6584987699,246033.82022311352
4900,700,9438.088377943119,387097.4446971802,281779.3898509298
4900,800,20603.576290302106,448708.67920336965,327953.8025796776
4900,900,9807.073473574377,492108.8885764137,363641.81294962036
4900,1000,3127.998971841011,532739.0706588207,401590.9370641505
4900,100,10506.383202046218,83053.68635516908,69364.80475682291
4900,200,16025.78305456971,139590.7449796226,113501.30751759176
4900,300,3247.9753718764046,197616.17589226764,138902.85367229927
4900,400,3604.6052951882966,216562.51250261368,158115.06052958738
4900,500,14299.59465890346,292133.5282570323,200293.7181744572
4900,600,16733.87363997866,361217.7911882617,267563.99653343577
4900,700,31639.9723432066,416178.7809068196,295253.374597622
4900,800,7729.507837601948,418707.14396162797,321985.9230809622
4900,900,9262.538746796514,496516.63982718997,376031.2434191124
4900,1000,6530.428502827924,587899.6241790521,409898.7960319743
4900,100,16493.410061261962,96732.11251316243,94650.03779404894
4900,200,4073.487768849889,134249.50395936513,105498.38873649618
4900,300,11142.512865618755,165480.416378074,120361.1875181985
4900,400,2604.0632843020394,220217.78637150466,165919.6391910007
4900,500,9794.402319948393,280319.30232242186,208311.40298074362
4900,600,15856.071906204703,342822.4196780837,250224.53659833138
4900,700,8153.252455079508,384519.52326661407,281194.57072801987
4900,800,15466.942854888699,454269.5068914701,328605.29729362926
4900,900,5643.303904952473,464011.74615729065,357967.7441203225
4900,1000,2610.9178373014815,557990.8867513776,407335.8971409208
4900,100,12835.427433841936,70802.8000994977,60367.86512826529
4900,200,12639.233033069142,129776.25595266961,85392.35977308353
4900,300,2426.24277260516,163017.13754672094,122201.91751915995
4900,400,16281.77455211641,222731.8621205242,157940.13600619018
4900,500,15052.171809832853,271374.6545548124,198547.2949687725
4900,600,0,351084.93604129134,243971.90716697255
4900,700,0,395414.1072777275,291789.05256843416
4900,800,14680.498584686815,458319.77761954325,327638.4304335227
4900,900,8309.00941747798,511462.0117068697,373263.22222624416
4900,1000,22007.236255574833,587176.6729699855,413493.9054098732
4900,100,23816.88529063115,87707.92565666202,81874.97754567133
4900,200,29503.297848709444,138910.21304711082,129293.97614433132
4900,300,1371.291403987117,186960.3256458923,124209.82137620496
4900,400,5463.200683082361,237424.03695754727,171631.8922218954
4900,500,8070.507178976727,296948.29783157987,230611.66219702523
4900,600,4880.265905126621,354464.42646935233,267755.5631910121
4900,700,7182.92780133758,384197.3343355978,280406.6647422693
4900,800,13435.033977257253,452804.02261002886,324823.29579891096
4900,900,7720.935152591603,486761.6149189024,364879.7001808909
4900,1000,4835.85697691745,526524.7526927233,407483.12696173356
4900,100,994.434326024607,59320.76794573588,41975.38592729407
4900,200,11735.384109373948,137990.41685676514,113352.37065590046
4900,300,13402.531524124897,212514.94140966138,156259.69429216528
4900,400,18101.68678219661,224175.511285596,155813.67276542314
4900,500,14045.992350036651,303594.0297455677,207129.93144277635
4900,600,5386.757068451739,354602.31818158977,241622.11644466413
4900,700,0,376652.3119237596,278773.6442458924
4900,800,17165.525538135716,410416.65122591896,313091.6259194301
4900,900,11669.775463549387,512670.28670104145,357130.863688479
4900,1000,3202.867965358651,557997.8641107925,413369.72222909046
4900,100,0,63262.754384231914,46563.24541759056
4900,200,9669.225374999061,146066.1968641248,113065.08285820189
4900,300,10443.958412002543,194486.8737204865,124315.17371997106
4900,400,15151.040945045932,229437.65043929184,158795.21464574093
4900,500,7607.406935207102,302286.99803941837,215996.2684661864
4900,600,10002.654759335413,368111.67200059694,244740.10618702642
4900,700,13210.747796552067,396783.7276497576,284460.5716748476
4900,800,10568.3052258723,451642.2262029373,326518.76294647367
4900,900,13203.440323130073,502143.6077678088,371790.86481966666
4900,1000,8442.514381476776,533012.2545404475,409521.81689235737
4900,100,856.0114452860689,80989.47933341669,67851.13472193832
4900,200,13819.092208430402,123916.16034695138,83379.90508565225
4900,300,0,205657.14550329428,157904.06448262162
4900,400,8369.952700641303,250578.83290091122,175195.49998135434
4900,500,3117.645629619435,272706.1085470421,203377.15420192742
4900,600,22406.058263121093,379742.34037201665,301819.0715133347
4900,700,21652.777819320247,412904.74215936393,299319.5020503055
4900,800,16542.665960330974,452196.47983797133,337094.90815670666
4900,900,37640.48896827565,499240.17046826537,376958.65637421195
4900,1000,17248.869427681402,536728.3854651831,400971.7158905756
4900,100,0,66917.06443084497,49447.06204822156
4900,200,0,139237.52790746072,111705.25688503713
4900,300,22601.531158482845,211736.68680834165,175004.07296617882
4900,400,12813.849529158359,224738.4092500223,187822.0833278873
4900,500,0,271281.9208242863,196016.10504223066
4900,600,25310.611158213535,334972.22041199834,258893.6315339921
4900,700,18673.09117960145,396776.9567321191,282502.6248005192
4900,800,15136.359122949374,424921.90371421375,326729.6643930588
4900,900,8889.969808744696,490358.5997145692,366534.57992676744
4900,1000,5297.554837217089,514001.29508859414,407108.5053492295
4900,100,0,57648.685572075,41580.07366359143
4900,200,0,108083.28393090416,80991.23644342348
4900,300,15524.052788306357,229386.5680232061,197575.54010508224
4900,400,0,239811.01640124366,180300.98403493228
4900,500,11051.218991724512,278014.25124907226,211318.68923073405
4900,600,12414.476527051282,323355.8969467222,237418.56912123252
4900,700,15905.87241122104,380875.40713878913,284515.07291629247
4900,800,11871.152808855019,456814.7765105918,333767.66853017954
