P,n,Paper,Min Time,Time opt
4000,600,0,532971.3225819624,298359.37001119315
4000,700,0,559285.2141161852,348464.2003016884
4000,800,0,642325.7275850971,399985.48460943025
4000,900,0,747517.8158797959,455443.8094040917
4000,1000,0,743324.1767457728,501664.2256931378
4000,100,0,92991.9018548124,67851.13472193832
4000,200,0,169990.39355968576,102140.38372992401
4000,300,0,294247.0891586926,157904.06448262162
4000,400,0,324803.82109015115,202251.22507208382
4000,500,0,414305.05607626576,249137.0138973611
4000,600,0,507955.5532394794,301819.0715133347
4000,700,0,544824.6389532409,359690.2168560244
4000,800,0,610610.6167018311,412941.26249196567
4000,900,0,721958.5593707897,461774.35405840963
4000,1000,0,745229.271260698,491190.3519659551
4000,100,0,75029.67239169567,49447.06204822156
4000,200,0,190850.16587843306,111705.25688503713
4000,300,0,293643.5170799624,175004.07296617882
4000,400,0,305354.31574795354,195621.760036491
4000,500,0,372862.985074437,240119.72867673254
4000,600,0,480024.1263436918,307309.5349149144
4000,700,0,539775.5826811366,346065.71538063604
4000,800,0,579433.9260360303,400243.83888149704
4000,900,0,669085.1720199422,449004.86041029013
4000,1000,0,717342.746440546,498707.91905280616
4000,100,0,77244.73174492538,50935.590237899494
4000,200,0,146309.5590676527,99214.26464319375
4000,300,0,324907.82911948365,197575.54010508224
4000,400,0,353883.2907868447,204475.54186360768
4000,500,0,408781.46258906025,258865.3943076492
4000,600,0,448013.0910952077,290837.74717350985
4000,700,0,566210.0208862367,348530.96432245825
4000,800,0,629255.2702088705,408865.3939494699
4000,900,0,665460.4230168184,443963.21314564534
4000,1000,0,698005.7901717767,487679.19411372964
4000,100,0,102922.26840013076,61703.298227026935
4000,200,0,174552.83602580446,105840.91668305632
4000,300,0,249033.74113415793,150987.7460806207
4000,400,0,356555.6206863514,203420.00396928334
4000,500,0,392782.8972723614,256908.6035675408
4000,600,0,427107.5167651664,298279.88751448155
4000,700,0,542978.3252765831,345866.88727623154
4000,800,0,574360.0273953697,390801.4045871767
4000,900,0,636144.1147728803,440144.10824595287
4000,1000,0,780160.8632006841,488895.12917895184
4000,100,0,107723.50139988474,59961.05267893169
4000,200,0,152776.57002863346,95722.87377325758
4000,300,0,285141.8616081968,182453.01747694524
4000,400,0,354776.3205654627,199213.95889866195
4000,500,0,382931.26786748774,236405.4040407913
4000,600,0,465555.4328953433,298715.90217769187
4000,700,0,600049.646921166,352716.91964796436
4000,800,0,622492.4531220216,403310.4021264964
4000,900,0,704527.7071763033,442324.88978854456
4000,1000,0,759523.0823478573,497929.74207211216
4000,100,0,90009.53579121629,59712.99019802396
4000,200,0,159280.47902576806,99943.97809880799
4000,300,0,251153.5370790143,140583.50125475565
4000,400,0,342556.7537168196,199634.88598963834
4000,500,0,427689.0552504697,248442.14942127452
4000,600,0,481641.3086531666,294773.6591312813
4000,700,0,537612.3691180082,352104.1858214945
4000,800,0,564356.4972141391,386178.8515011754
4000,900,0,651138.0430626608,443839.1145618346
4000,1000,0,765739.8040929597,488957.80866312946
4000,100,0,61720.241395980695,42640.50827242366
4000,200,0,174743.7904911491,123734.38822031856
4000,300,0,294438.6763297775,176338.49329068986
4000,400,0,362075.42799460975,203218.8997850935
4000,500,0,401663.4980832121,250705.48355169938
4000,600,0,467574.2357526407,282962.5596794012
4000,700,0,505800.485561272,340348.0216733685
4000,800,0,605143.3068555413,412206.46256780706
4000,900,0,681638.8382455977,440767.6495596163
4000,1000,0,829799.7517385286,495248.94831600715
4000,100,0,84953.63510399655,56587.9792232045
4000,200,0,173557.54764129338,108692.56297090118
4000,300,0,257620.89638911592,151641.63305407375
4000,400,0,289246.1375845324,191124.67827164667
4000,500,0,449031.82425141876,255016.20882409526
4000,600,0,470931.0702020481,301355.0811196173
4000,700,0,521865.39496419375,358167.7709688415
4000,800,0,549661.5844672936,390228.41431384586
4000,900,0,713106.2934813743,460287.7922496012
4000,1000,0,720931.1450218474,486658.84288704855
4000,100,0,94252.87577821917,61430.7892611306
4000,200,0,201100.43925374822,125101.58996040834
4000,300,0,270108.39055854775,153541.0514193644
4000,400,0,350458.4564006375,207064.57096313342
4000,500,0,414983.34464333876,259876.79306832433
4000,600,0,457775.7198976277,301578.72709793714
4000,700,0,515099.61108814215,336601.190046713
4000,800,0,602415.8258714692,413226.66933208326
4000,900,0,741475.3937665191,453809.0857500372
4000,1000,0,775197.8721704952,501152.4117715212
4000,100,0,114806.50227329168,80472.81131543624
4000,200,0,174786.25305438894,96849.0897238087
4000,300,0,230552.4044103225,145156.76591507887
4000,400,0,314805.34389511496,195449.28498419336
4000,500,0,391094.225803631,250912.20786035978
4000,600,0,477701.47812459426,295305.33709645196
4000,700,0,535209.3232830765,341453.1043052139
4000,800,0,599187.3755395995,395002.031873602
4000,900,0,680414.2531831831,449495.61712767964
4000,1000,0,752829.2542561021,510545.0208713452
4000,100,0,106583.91626477806,61872.851220549215
4000,200,0,186233.2861560508,107207.21409983015
4000,300,0,280561.91347556724,154417.77968430627
4000,400,0,328542.5451107822,196414.9771581066
4000,500,0,409780.91481427033,265736.4646763592
4000,600,0,504706.75098938565,298015.07920890715
4000,700,0,535612.8796966843,349100.2655016291
4000,800,0,611080.0297614682,413047.210395535
4000,900,0,714409.4769207797,453571.854965423
4000,1000,0,790033.7514242128,500182.8349201997
4100,100,0,87998.7374359486,49487.17753046848
4100,200,0,132539.19030209005,98456.85928016178
4100,300,0,235163.4778519049,153214.52020718905
4100,400,0,298826.8097029483,192812.03875320547
4100,500,0,389960.5844472416,249144.35697873944
4100,600,0,463676.66979465354,296616.8206692578
4100,700,0,546558.3961258024,347619.86578588234
4100,800,0,592000.0523313205,398451.7165549414
4100,900,0,648828.7001216206,439178.2021088767
4100,1000,0,715513.177901415,499249.8967702737
4100,100,0,90635.35649348202,82739.16147748545
4100,200,0,171681.06272712047,115155.9162563489
4100,300,0,243536.484884926,148288.0517849619
4100,400,0,294099.3838110824,185678.70221490084
4100,500,0,365016.4677731255,243537.2034248298
4100,600,0,455139.64867976564,298327.8428010061
4100,700,0,508496.91572888376,344878.91017435165
4100,800,0,562546.8458466404,400645.04270175204
4100,900,0,683955.7722574426,451597.8055729906
4100,1000,0,730768.4552460316,479354.8437219363
4100,100,0,95819.63206047633,54290.25884700422
4100,200,0,191987.87587469074,137320.72161632078
4100,300,0,241930.59563465894,154166.4847480924
4100,400,0,280203.8992228864,192873.04703247914
4100,500,0,356013.3689558856,238282.45670883206
4100,600,0,428451.95709756867,282462.8074517173
4100,700,0,501414.9023608883,345047.72263124696
4100,800,0,591321.5336120557,399315.4760286533
4100,900,0,648137.541010243,443359.4166462458
4100,1000,0,703416.2997039752,481369.24395854236
4100,100,0,101168.65086504261,70156.3045836674
4100,200,0,173548.59742862274,153927.2635835206
4100,300,0,232385.86797538106,145172.66050536808
4100,400,0,308482.143897623,190424.2577552404
4100,500,0,411504.2563125778,254335.52524464924
4100,600,0,489662.0031608888,314954.4837664354
4100,700,0,478900.73861548776,336100.21867899963
4100,800,0,561209.1269236793,379355.80255811656
4100,900,0,640769.2867081905,442479.86875337566
4100,1000,0,692791.8414137178,471351.5741428856
4100,100,0,74972.60200361226,50932.64373656906
4100,200,0,165747.45154502202,112828.85828240226
4100,300,0,246906.6092946438,147637.59101778304
4100,400,0,332795.97653843585,202555.66111899423
4100,500,0,368068.3361171352,242181.56933845277
4100,600,0,445742.2908467095,305911.46652132925
4100,700,0,520789.48603606666,351164.12579805165
4100,800,0,557654.4219088961,383099.9626717124
4100,900,0,650362.231281308,434677.75165295094
4100,1000,0,746364.2118342738,492090.41495114705
4100,100,0,98196.96758052472,67742.26274582943
4100,200,0,165478.37782437558,94294.39658459708
4100,300,0,240406.4066918133,144863.04739585196
4100,400,0,315791.3171086436,200044.71627518235
4100,500,0,380733.5954169339,240278.21323512858
4100,600,0,440862.25065990654,300009.7448615649
4100,700,0,539076.2422551947,349615.1888115309
4100,800,0,604804.8744923496,391985.6188385627
4100,900,0,637883.1290347369,430787.5607362136
4100,1000,0,740933.574969504,491510.6396518891
4100,100,0,129696.99797164525,96621.71431835281
4100,200,0,148654.83079320827,96313.33715195321
4100,300,0,221927.47719976786,146017.85504520207
4100,400,0,303031.1342488742,186441.78252175762
4100,500,0,380594.3542350078,251956.27173977552
4100,600,0,446959.69135878567,295792.7334704639
4100,700,0,523363.71715091856,353428.5151901621
4100,800,0,590889.2922158869,390386.9297603162
4100,900,0,643420.1701498177,439333.2176981371
4100,1000,0,705013.7724240726,490139.2832501493
4100,100,0,81419.87154096484,50459.111537190256
4100,200,0,185870.90415335505,115640.3076979828
4100,300,0,226624.69340703005,147946.60887792878
4100,400,0,275784.56583676534,189169.31943548884
4100,500,0,391555.6496612881,249654.2333847523
4100,600,0,425870.5871870814,291333.12869029806
4100,700,0,502228.7778877712,320547.99598906236
4100,800,0,562715.5860571319,399842.35783739266
4100,900,0,572276.4243371907,427552.70694419654
4100,1000,0,699615.1841060884,496277.19486071676
4100,100,0,82520.93284910607,54138.05797390288
4100,200,0,179142.90314331307,97831.00539829765
4100,300,0,226001.81591954513,147436.9418127704
4100,400,0,308268.86343948223,194943.7484668075
4100,500,0,394863.40458883933,239438.33525384936
4100,600,0,456256.4993910389,295762.6369367535
4100,700,0,473803.9945076668,330589.5300235583
4100,800,0,562162.1506864913,389164.37757003075
4100,900,0,623655.0103924926,434324.6539720611
4100,1000,0,718236.8486060012,502781.7846878242
4100,100,0,104517.99809808984,100419.32952364009
4100,200,0,175739.7143931248,124828.15119872103
4100,300,0,229555.17611536084,150912.01560947872
4100,400,0,316161.3604308872,203637.90041950232
4100,500,0,389332.8881549282,288145.1780149138
4100,600,0,405341.8092949785,284176.51867875474
4100,700,0,465512.3694998948,335601.9599153757
4100,800,0,553314.4410629269,394163.8038973084
4100,900,0,664775.5228680366,444009.039319287
4100,1000,0,637797.4489455591,466543.10096803535
4100,100,0,75023.91003026956,52152.19760409349
4100,200,0,160932.76583703776,99063.42975623127
4100,300,0,228063.86188014725,146980.22781852345
4100,400,0,321031.4491906848,191323.79124936188
4100,500,0,378804.12986043334,251695.68262499577
4100,600,0,480584.2764669141,294734.45229756035
4100,700,0,518258.2899256829,348327.60535855556
4100,800,0,611768.7000849376,397923.8777731994
4100,900,0,615243.3051173234,440803.82071219396
4100,1000,0,662022.3753049154,486536.09803561453
4100,100,0,68949.63428145138,44856.70450761875
4100,200,0,213158.21152693676,128549.51451692982
4100,300,0,242488.3259163787,151062.704395737
4100,400,0,307549.6675887887,202533.1891059456
4100,500,0,384460.37069651077,252285.72309460983
4100,600,0,447169.29096098244,297414.1391589265
4100,700,0,545632.5227692892,352045.0126239978
4100,800,0,614237.1648219175,391839.60207945516
4100,900,0,681475.8792704459,451782.0774734332
4100,1000,0,680974.6514088908,492644.70897844475
4100,100,0,81257.45363224432,61786.34826420041
4100,200,0,152767.40765825304,95590.84333069874
4100,300,0,261346.6914815432,180220.16897563945
4100,400,0,292931.3399784138,194506.69429316165
4100,500,0,330937.7185221764,237251.05204240268
4100,600,0,435818.3717215449,294040.4192910381
4100,700,0,492035.93996099633,336760.7342120868
4100,800,0,630608.8264508154,391944.788448883
4100,900,0,643506.589376042,434596.3130373512
4100,1000,0,669632.018167538,479950.1442961799
4100,100,0,83802.32461925552,69364.80475682291
4100,200,0,162819.73267011275,113501.30751759176
4100,300,0,225741.83968317506,147014.8421151893
4100,400,0,299001.96593191975,188966.77965731177
4100,500,0,376242.4405348889,239375.41928166838
4100,600,0,477564.31727319694,297354.32910841616
4100,700,0,513587.5675848983,352863.7891532556
4100,800,0,521117.4587614185,384812.4446577353
4100,900,0,627915.6009107742,449403.19335454894
4100,1000,0,731792.6259417731,489879.04891626193
4100,100,0,106321.84137328078,94650.03779404894
4100,200,0,160828.88868261006,105498.38873649618
4100,300,0,229895.2181719849,143846.29727784698
4100,400,0,308965.00882796175,198294.2029355862
4100,500,0,370548.56778230757,248957.5303916204
4100,600,0,417896.36700639967,299048.83642239607
4100,700,0,500428.4518384938,336061.8040408043
4100,800,0,599901.683343068,392723.40408263006
4100,900,0,595121.1401227026,427815.1088267269
4100,1000,0,705827.9718073893,486816.0721928078
4100,100,0,96016.85078492222,60367.86512826529
4100,200,0,162884.16704457006,102054.28363124617
4100,300,0,222957.93375599955,146046.19410826432
4100,400,0,274637.2828159486,188757.72351959316
4100,500,0,361331.5524049421,237288.23057243542
4100,600,0,459054.543435121,290856.0899615062
4100,700,0,522570.3568309876,348723.50185007986
4100,800,0,593743.875308513,391567.88027421
4100,900,0,720768.8011920126,446095.0704655113
4100,1000,0,713048.5314882308,494175.643050824
4100,100,0,97110.55994761511,81874.97754567133
4100,200,0,219315.44569528798,129293.97614433132
4100,300,0,229983.5319237313,148445.88408375715
4100,400,0,321244.3501741317,205121.04192372866
4100,500,0,401854.34150223795,247914.32537448185
4100,600,0,466472.29334259464,286627.35367834114
4100,700,0,511818.4088844477,335120.1603017365
4100,800,0,614579.1251318746,388203.4510767472
4100,900,0,629699.2990420745,436075.7392405769
4100,1000,0,682908.1586813347,486992.0297835352
4100,100,0,77334.33463542283,49612.70541040307
4100,200,0,173261.20243337774,113352.37065590046
4100,300,0,266639.7807343388,156259.69429216528
4100,400,0,297214.72333143407,186216.34062209105
4100,500,0,388456.2701740407,247545.52782185463
4100,600,0,447886.3377231306,288767.8952631352
4100,700,0,492762.0666723333,333168.50165972504
4100,800,0,533693.347667541,374182.6748793189
4100,900,0,636742.5478729871,426814.93465208466
4100,1000,0,707282.9689082177,494027.22900549835
4100,100,0,89083.10027424086,49537.459989141564
4100,200,0,176847.39289362702,113065.08285820189
4100,300,0,242007.738076946,148571.79298240444
4100,400,0,299769.90225800744,189779.64677173918
4100,500,0,386661.22246520966,258141.88182544228
4100,600,0,473415.90176863363,291082.3122060421
4100,700,0,527196.6546748978,339965.07346506184
4100,800,0,581714.9833527252,390229.741082371
4100,900,0,637385.8930272136,444335.4238088699
4100,1000,0,671999.1100156297,489428.51287135395
4100,100,0,92511.34197593485,67851.13472193832
4100,200,0,168321.3944959434,99649.15485846245
4100,300,0,239814.0814395151,157904.06448262162
4100,400,0,326479.3717976613,197318.26836300862
4100,500,0,368254.25397697155,243060.50136327912
4100,600,0,451404.5714753137,301819.0715133347
4100,700,0,514941.3024145155,350917.28473758476
4100,800,0,573879.5748675251,402869.5243824055
4100,900,0,656549.8610876576,450511.5649350338
4100,1000,0,647983.2389171728,479210.09947898064
4100,100,0,74794.56229966324,49447.06204822156
4100,200,0,164787.4073267739,111705.25688503713
4100,300,0,284395.0138672527,175004.07296617882
4100,400,0,286447.5181240672,190850.4975965766
4100,500,0,347662.0490125056,234263.14992851956
4100,600,0,461843.94229182805,299814.1804047946
4100,700,0,490796.68294766085,337625.08817623026
4100,800,0,566344.9865073103,390481.7940307288
4100,900,0,607745.4010071132,438053.52235150256
4100,1000,0,715134.4633871138,486544.3112710304
4100,100,0,72854.88900915529,49693.25876868243
4100,200,0,145031.08648910228,96794.40452994512
4100,300,0,264251.073353669,197575.54010508224
4100,400,0,320926.26094605145,199488.3335254709
4100,500,0,389547.826589668,252551.60420258457
4100,600,0,409277.34371407056,283744.14358391205
4100,700,0,506881.4369440258,340030.20909508126
4100,800,0,583544.5418787032,398893.06726777554
4100,900,0,640822.3551015718,433134.84209331253
4100,1000,0,657351.1821570457,475784.5796231509
4100,100,0,98067.57293394874,61703.298227026935
4100,200,0,174456.87860546913,103259.43091029885
4100,300,0,228177.33206392586,147305.11812743483
4100,400,0,346078.1043372428,198458.5404578374
4100,500,0,354991.4388855778,250642.54006589347
4100,600,0,440111.32132988755,291004.7683068113
4100,700,0,494232.8812204249,337431.10953778686
4100,800,0,529514.4073580734,381269.66301187966
4100,900,0,599784.077514549,429408.8860936125
4100,1000,0,722087.6025963331,476970.8577355628
4100,100,0,97636.23153599913,59961.05267893169
4100,200,0,145909.60116871545,93388.16953488544
4100,300,0,252127.63650244212,182453.01747694524
4100,400,0,315775.08650378115,194355.08185235312
4100,500,0,334239.86957473017,230639.41857638175
4100,600,0,430386.27348744625,291430.14846604085
4100,700,0,499313.40048739524,344114.0679492335
4100,800,0,593247.3829969567,393473.5630502404
4100,900,0,660287.679718109,431536.47784248245
4100,1000,0,677244.2687204771,485785.1142166948
4100,100,0,92704.02401594014,59712.99019802396
4100,200,0,160269.57616484817,97506.32009639803
4100,300,0,236429.97398328283,137154.6353704933
4100,400,0,331894.4902619365,194765.74242891543
4100,500,0,411320.46218159306,242382.5848012434
4100,600,0,453991.21458516445,287584.0576890549
4100,700,0,501255.75360405457,343516.27885023854
4100,800,0,525320.0506582808,376759.85512309795
4100,900,0,628478.9731408586,433013.77030422894
4100,1000,0,680021.9552880581,477032.0084518336
4100,100,0,69359.5887754118,41600.49587553528
4100,200,0,166246.00409378714,123734.38822031856
4100,300,0,294511.27988704713,176338.49329068986
4100,400,0,322275.0220437275,198262.34125374974
4100,500,0,379427.2271598663,244590.71566019452
4100,600,0,438825.3048477128,276061.03383356216
4100,700,0,476106.6614971808,332046.85041304247
4100,800,0,563144.3507592237,402152.6464076167
4100,900,0,671505.1184386045,430017.2190825525
4100,1000,0,712184.0849037113,483169.7056741533
4100,100,0,80474.54162403727,56587.9792232045
4100,200,0,153845.46600841277,106041.5248496597
4100,300,0,230692.64753033183,147943.05663812073
4100,400,0,274955.05933682335,186463.10075282602
4100,500,0,401543.56855540036,248796.30129180025
4100,600,0,415441.8737417816,294004.95718987053
4100,700,0,497643.2085470939,349431.9716769185
4100,800,0,521927.8527774395,380710.64811106917
4100,900,0,659204.4020967426,449061.26073131827
4100,1000,0,667867.7388306612,474789.1150117547
4100,100,0,104695.74059332917,61430.7892611306
4100,200,0,183012.47183960432,125101.58996040834
4100,300,0,242169.9726479168,149796.14772620916
4100,400,0,354470.3595127664,207064.57096313342
4100,500,0,393849.30313692166,253538.33470080423
4100,600,0,441040.22436385835,294223.1483882314
4100,700,0,480073.631708996,328391.40492362244
4100,800,0,603448.2679445688,403147.97008008126
4100,900,0,668469.9601647024,442740.5714634509
4100,1000,0,728672.6509266052,488929.18221611826
4100,100,0,140683.10738405507,80472.81131543624
4100,200,0,154040.42380924954,94486.91680371581
4100,300,0,244106.82654100575,141616.35699032087
4100,400,0,271029.49723217747,190682.22925287156
4100,500,0,381837.93102684437,244792.39791254615
4100,600,0,458886.72807638266,288102.7678989775
4100,700,0,459365.25732883776,333124.97980996483
4100,800,0,564725.0894329841,385367.8359742459
4100,900,0,643333.7286816486,438532.3093928582
4100,1000,0,712806.9391079803,498092.70328911726
4100,100,0,107644.4094820683,61872.851220549215
4100,200,0,172743.94211331283,107207.21409983015
4100,300,0,269595.40894263156,150651.49237493295
4100,400,0,291189.7598791838,191624.36795912837
4100,500,0,365338.425879341,259255.08748913094
4100,600,0,458214.7361161049,290746.4187403972
4100,700,0,500152.97387412755,340585.62487963814
4100,800,0,580898.0583892278,402972.88819076587
4100,900,0,623900.8608147417,442509.1267955346
4100,1000,0,721778.3324032841,487983.2535806826
4200,100,0,72772.59924475645,48308.91139879065
4200,200,0,138634.4274238368,96112.64834491984
4200,300,0,226707.45837147356,149566.55544035122
4200,400,0,266264.0935557041,188221.2759257482
4200,500,0,388822.5779215637,243212.34847924564
4200,600,0,423985.4654274208,289554.5154152278
4200,700,0,504023.8001563375,339343.20231478993
4200,800,0,586418.9101977362,388964.77092268085
4200,900,0,600930.5996820239,428721.5782491416
4200,1000,0,681674.568773899,487362.99446621956
4200,100,0,89870.77841242828,82739.16147748545
4200,200,0,180539.06973272833,115155.9162563489
4200,300,0,215020.21844665325,148288.0517849619
4200,400,0,277240.20925054885,181257.78073359368
4200,500,0,338484.527665095,237738.69858138147
4200,600,0,428361.7732824171,291224.7989247917
4200,700,0,481360.66087138857,336667.50755115284
4200,800,0,531777.932507892,391105.87501837703
4200,900,0,644728.0866508778,440845.4768688718
4200,1000,0,664866.3075959306,467941.6331571283
4200,100,0,76402.10577739793,54290.25884700422
4200,200,0,187064.92890551468,137320.72161632078
4200,300,0,231932.5720778651,150495.8541588521
4200,400,0,274998.60586463887,188280.83162694392
4200,500,0,349777.59423758,232609.0648824313
4200,600,0,401248.28544142796,277514.5116622374
4200,700,0,489880.8902243466,336832.30066383636
4200,800,0,557340.1672253718,389807.9646946378
4200,900,0,593911.2911737193,432803.2400594304
4200,1000,0,684531.9762225875,469908.07148333895
4200,100,0,100020.9408549815,70156.3045836674
4200,200,0,185924.37838090555,153927.2635835206
4200,300,0,235831.31432230488,141716.16858857358
4200,400,0,296801.20523904753,185890.3468563061
4200,500,0,395831.3794295289,248279.91750072903
4200,600,0,469643.7682319284,314954.4837664354
4200,700,0,464457.60314209387,328097.83251997584
4200,800,0,523289.51904045296,370323.5215448281
4200,900,0,588257.9576578606,431944.6337830572
4200,1000,0,651554.6253802855,460128.917615674
4200,100,0,72607.34275100566,49719.961742841224
4200,200,0,149403.4985574521,112828.85828240226
4200,300,0,228050.78732540138,144122.41027926438
4200,400,0,303526.7510616899,197732.90728282768
4200,500,0,334950.5024140894,236415.34149706102
4200,600,0,422038.8476121855,298627.8601755833
4200,700,0,471807.516815259,342803.0751838123
4200,800,0,518645.3179328241,373978.53498905257
4200,900,0,614158.1384131422,424328.28137549973
4200,1000,0,689337.05240619,480373.97649992927
4200,100,0,99614.76516093698,67742.26274582943
4200,200,0,157930.8772865877,92049.29190401144
4200,300,0,209473.0680881431,144863.04739585196
4200,400,0,290360.8254841057,195281.74684005897
4200,500,0,338927.58030945563,234557.30339619695
4200,600,0,414793.794918104,292866.6556981943
4200,700,0,510056.4203786537,341291.01764935156
4200,800,0,574589.6269304568,382652.627913835
4200,900,0,590632.3083684741,420530.71405201807
4200,1000,0,674987.9065518957,479808.00537446316
4200,100,0,128226.15882846055,96621.71431835281
4200,200,0,156540.3861473534,94020.16245785909
4200,300,0,217421.55711410986,142541.23944888773
4200,400,0,286193.50584874843,182002.69246171578
4200,500,0,362922.1400667896,245957.31288882848
4200,600,0,396441.9849443606,288750.04934021475
4200,700,0,490308.3353896933,345013.55054277735
4200,800,0,556591.4915132459,381092.0028612611
4200,900,0,596724.0062516988,428872.90299103863
4200,1000,0,659855.2066038727,478469.30031562195
4200,100,0,73703.81716465509,50459.111537190256
4200,200,0,181003.3822229365,115640.3076979828
4200,300,0,212518.53616221307,144424.07057131143
4200,400,0,254034.69369887124,184665.28802035813
4200,500,0,348542.4597943965,243710.08497082963
4200,600,0,414986.12979799334,284396.62562624336
4200,700,0,424434.98768508446,312915.90084646567
4200,800,0,536473.4155115082,390322.3016984071
4200,900,0,564629.5511116122,417372.8805883823
4200,1000,0,668054.4854868893,484461.0711735568
4200,100,0,80441.66529933893,54138.05797390288
4200,200,0,158634.14191719293,95501.69574595724
4200,300,0,231035.41225781545,143926.53843627588
4200,400,0,264409.89518888923,190302.23064616925
4200,500,0,367976.00029950164,233737.42250971007
4200,600,0,439588.2167595262,288720.66939064034
4200,700,0,456299.55836257036,322718.3507372831
4200,800,0,520820.24325263995,379898.5590564586
4200,900,0,612343.334843158,423983.59078225016
4200,1000,0,666782.5911733501,490810.78981430456
4200,100,0,106586.18620926177,100419.32952364009
4200,200,0,179569.52185831955,124828.15119872103
4200,300,0,208108.23538637464,147318.8723806816
4200,400,0,294961.81280018727,198789.37898094274
4200,500,0,390440.3809524889,288145.1780149138
4200,600,0,398016.6141892013,277410.4110911654
4200,700,0,474573.29734460195,327611.4370602477
4200,800,0,498459.06049253343,384778.951423563
4200,900,0,637955.4575177717,433437.3955259706
4200,1000,0,612128.5234205115,455434.9318973679
4200,100,0,71594.9418212348,50910.47861351983
4200,200,0,161153.16268193978,98508.56713454286
4200,300,0,238377.3571225498,143480.69858474907
4200,400,0,282909.6424093944,186768.46288628184
4200,500,0,358407.18583054276,245702.92827678157
4200,600,0,431880.3778524677,287716.9653380946
4200,700,0,488112.7685074893,340034.0909452566
4200,800,0,558064.0538131562,388449.4997309804
4200,900,0,579921.9622419457,430308.49164761795
4200,1000,0,645572.8183899014,474951.9052252428
4200,100,0,69528.70813806358,43788.68773362783
4200,200,0,205689.26292079492,128549.51451692982
4200,300,0,219441.0558232878,147465.97333869565
4200,400,0,286778.84913445584,202533.1891059456
4200,500,0,364683.4972617224,246278.92016378578
4200,600,0,411745.3855019925,290332.850131333
4200,700,0,500450.34858756175,343662.98851390264
4200,800,0,528663.1076586203,382510.08774423006
4200,900,0,646640.2407536046,441025.3613431134
4200,1000,0,661577.5407013121,480915.07305038656
4200,100,0,78969.59682562601,61786.34826420041
4200,200,0,134903.93865328762,93314.870870444
4200,300,0,246126.10740803296,180220.16897563945
4200,400,0,264691.73222907225,189875.58252427686
4200,500,0,340024.1472763331,231602.2174699645
4200,600,0,401107.1896830098,287039.4569269658
4200,700,0,467364.5415599977,328742.62149275147
4200,800,0,561413.8662844475,382612.7696762905
4200,900,0,571504.2396578547,424248.7817745571
4200,1000,0,641676.2783289148,468522.75990817556
4200,100,0,85798.81823360891,69364.80475682291
4200,200,0,172335.07246667112,113501.30751759176
4200,300,0,225248.48859588508,143514.48873149432
4200,400,0,277981.5747965348,184467.57061785195
4200,500,0,349030.8138885165,233676.00453686673
4200,600,0,422200.1276731683,290274.46412964433
4200,700,0,491863.1432639702,344462.27036389237
4200,800,0,506077.26657397824,375650.2435944559
4200,900,0,586553.8015459687,438703.11732229777
4200,1000,0,693340.4640463691,478215.26203730336
4200,100,0,112284.6973917859,94650.03779404894
4200,200,0,179835.16446676993,105498.38873649618
4200,300,0,204592.49007516826,140421.38543789825
4200,400,0,276434.5013716767,193572.9123895008
4200,500,0,341634.400401313,243029.9701442009
4200,600,0,419207.1762937698,291928.6260313866
4200,700,0,477807.80773540423,328060.3325160232
4200,800,0,557766.0263200297,383372.8468425675
4200,900,0,571068.7131913461,417629.034807043
4200,1000,0,675991.6289513628,475225.2133310743
4200,100,0,89051.88117000285,60367.86512826529
4200,200,0,159752.7953813994,99624.41973526412
4200,300,0,203921.55087725227,142568.90377235328
4200,400,0,268072.8570544005,184263.49200722188
4200,500,0,341478.9618781294,231638.51079690125
4200,600,0,442660.66657799284,283930.9449624227
4200,700,0,483592.3199228347,340420.56132983987
4200,800,0,560352.3868531593,382244.83550577646
4200,900,0,641495.5561702877,435473.7592639515
4200,1000,0,687144.100918117,482409.5563115187
4200,100,0,90527.3158111693,81874.97754567133
4200,200,0,164873.00998390318,129293.97614433132
4200,300,0,217637.7846789209,144911.4582722391
4200,400,0,285836.6893190369,200237.2075922113
4200,500,0,370966.88090453256,242011.6033417561
4200,600,0,423473.3440413756,279802.8928764759
4200,700,0,460572.1215123057,327141.1088659809
4200,800,0,551544.8474875381,378960.5117653961
4200,900,0,595859.3888243475,425692.9835443727
4200,1000,0,643951.5741456927,475396.9814553558
4200,100,0,79506.25895535715,48431.45051967919
4200,200,0,173298.65939438925,113352.37065590046
4200,300,0,254614.38790030114,156259.69429216528
4200,400,0,283943.26041633444,181782.618226327
4200,500,0,357895.53592047974,241651.58668323906
4200,600,0,385991.54944161745,281892.4691854415
4200,700,0,480302.0994714171,325235.9182868745
4200,800,0,508146.87152001995,365273.56357266847
4200,900,0,588209.0763366924,416652.67430322553
4200,1000,0,666924.8699852992,482264.6759339389
4200,100,0,74057.43590665804,48357.99665606676
4200,200,0,165751.5315569975,113065.08285820189
4200,300,0,218744.9505548766,145034.36933996624
4200,400,0,286226.0686145553,185261.08375336442
4200,500,0,377234.11270867055,251995.64654388413
4200,600,0,453526.2700000478,284151.7809630411
4200,700,0,479374.99316604354,331870.66695398896
4200,800,0,560480.2652865316,380938.55677088595
4200,900,0,609692.7573142673,433756.00895627774
4200,1000,0,674411.6228484568,477775.4530410836
4200,100,0,96181.29187018701,67851.13472193832
4200,200,0,145546.0271426953,97276.55593326096
